budget,genres,id,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,vote_average,vote_count,profit,roi,movie_category,genres_list,release_year
50000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10751, ""name"": ""Family""}]",145220,Muppets Most Wanted,14.808304,"[{""name"": ""Buena Vista"", ""id"": 32}, {""name"": ""Disney"", ""id"": 6421}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,80383290.0,112.0,6.2,316,30383290.0,0.6076658,Average,"['Comedy', 'Adventure', 'Crime', 'Family']",
57000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",14623,Thunderbirds,9.27875,"[{""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Tracy Films"", ""id"": 12362}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",,28283637.0,95.0,4.2,91,-28716363.0,-0.5037958421052632,Flop,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",
55000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",42297,Burlesque,22.863516,"[{""name"": ""Bedford Falls Productions"", ""id"": 348}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,89519773.0,119.0,6.9,573,34519773.0,0.6276322363636364,Average,"['Drama', 'Romance']",
2000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",802,Lolita,23.962109,"[{""name"": ""Seven Arts Productions"", ""id"": 516}, {""name"": ""Allied Artists"", ""id"": 517}, {""name"": ""Transworld Pictures"", ""id"": 518}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,9250000.0,153.0,7.3,395,7250000.0,3.625,Hit,"['Drama', 'Romance']",
55000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",10375,D-Tox,12.669778,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-04-01,6416302.0,96.0,5.3,123,-48583698.0,-0.8833399636363637,Flop,"['Action', 'Thriller']",2002.0
54000000.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",36586,Blade II,67.169587,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Amen Ra Films"", ""id"": 421}, {""name"": ""Milk & Honey"", ""id"": 5611}, {""name"": ""Imaginary Forces"", ""id"": 11321}, {""name"": ""Justin Pictures"", ""id"": 11322}, {""name"": ""Linovo Productions GmbH & Co. KG"", ""id"": 11323}, {""name"": ""Pacific Title and Art Studio"", ""id"": 11324}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,155010032.0,117.0,6.2,1528,101010032.0,1.870556148148148,Average,"['Fantasy', 'Horror', 'Action', 'Thriller']",
55000000.0,"[{""id"": 18, ""name"": ""Drama""}]",11321,Seven Pounds,41.472404,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,168167691.0,123.0,7.5,2039,113167691.0,2.057594381818182,Hit,['Drama'],
55000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",70074,Bullet to the Head,22.503935,"[{""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""After Dark Films"", ""id"": 3608}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""EMJAG Productions"", ""id"": 14654}, {""name"": ""Millar Gough Ink"", ""id"": 20356}, {""name"": ""Headshot Films"", ""id"": 25876}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,9489829.0,92.0,5.2,481,-45510171.0,-0.8274576545454545,Flop,"['Action', 'Crime', 'Thriller']",
54000000.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",242,The Godfather: Part III,59.194915,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,136766062.0,162.0,7.1,1546,82766062.0,1.5327048518518518,Average,"['Crime', 'Drama', 'Thriller']",
57000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9621,Elizabethtown,22.894898,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Vinyl Films"", ""id"": 485}, {""name"": ""KMP Film Invest"", ""id"": 20157}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-06-10,52034889.0,123.0,6.1,327,-4965111.0,-0.08710721052631579,Flop,"['Comedy', 'Drama', 'Romance']",2005.0
54000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1819,"You, Me and Dupree",18.600367,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Kaplan/Perrone Entertainment"", ""id"": 11844}, {""name"": ""MMCB Film Produktion 2004"", ""id"": 59957}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,130431368.0,108.0,5.4,407,76431368.0,1.4153957037037037,Average,"['Comedy', 'Romance']",
54000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",8536,Superman II,30.515175,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Dovemead Films"", ""id"": 51861}, {""name"": ""Film Export A.G."", ""id"": 51862}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1980-04-12,190458706.0,127.0,6.5,629,136458706.0,2.527013074074074,Hit,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",1980.0
54000000.0,"[{""id"": 18, ""name"": ""Drama""}]",8046,Gigli,9.053456,"[{""name"": ""City Light Films"", ""id"": 136}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Casey Silver Productions"", ""id"": 877}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-01-08,7266209.0,121.0,3.5,104,-46733791.0,-0.865440574074074,Flop,['Drama'],2003.0
55000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1717,All the King's Men,7.768223,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Rising Star"", ""id"": 1208}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""VIP 4 Medienfonds"", ""id"": 23238}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-09,9450897.0,125.0,5.7,95,-45549103.0,-0.8281655090909091,Flop,"['Drama', 'Thriller']",2006.0
46000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",479,Shaft,19.643365,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,107196498.0,99.0,5.5,308,61196498.0,1.330358652173913,Average,"['Action', 'Adventure', 'Crime', 'Thriller']",
53000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",9444,Anastasia,45.565918,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Fox Animation Studios"", ""id"": 11231}, {""name"": ""Fox Family Films"", ""id"": 11232}, {""name"": ""The Big Gun Project"", ""id"": 11233}, {""name"": ""Little Wolf Entertainment"", ""id"": 11234}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,139804348.0,94.0,7.4,1432,86804348.0,1.6378178867924529,Average,"['Animation', 'Family']",
52500000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",824,Moulin Rouge!,57.374341,"[{""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-09-03,179213434.0,127.0,7.4,1300,126713434.0,2.413589219047619,Hit,"['Drama', 'Music', 'Romance']",2001.0
75000000.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",11456,Domestic Disturbance,8.41856,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,54249294.0,89.0,5.4,113,-20750706.0,-0.27667608,Flop,"['Mystery', 'Thriller', 'Crime']",
53000000.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",261023,Black Mass,46.049902,"[{""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""Head Gear Films"", ""id"": 5056}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Free State Pictures"", ""id"": 40106}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Le Grisbi Productions"", ""id"": 47169}, {""name"": ""Vendian Entertainment"", ""id"": 50481}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-04-09,98837872.0,122.0,6.3,1242,45837872.0,0.8648655094339622,Average,"['Crime', 'Drama']",2015.0
90000000.0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",3683,Flags of Our Fathers,23.9366,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,65900249.0,132.0,6.7,526,-24099751.0,-0.2677750111111111,Flop,"['War', 'Drama', 'History']",
53000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",22803,Law Abiding Citizen,49.593978,"[{""name"": ""Film Department, The"", ""id"": 5257}, {""name"": ""Evil Twins"", ""id"": 5802}, {""name"": ""Warp Films"", ""id"": 12180}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,126690726.0,109.0,7.2,1486,73690726.0,1.3903910566037736,Average,"['Drama', 'Crime', 'Thriller']",
67000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}]",285923,Grindhouse,16.637642,"[{""name"": ""Big Talk Productions"", ""id"": 443}, {""name"": ""Yer Dead Productions"", ""id"": 6869}, {""name"": ""Weinstein Company, The"", ""id"": 7289}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Troublemaker Studios"", ""id"": 10807}, {""name"": ""Dartmouth International"", ""id"": 15762}, {""name"": ""Eyetronics"", ""id"": 15763}, {""name"": ""Rodriguez International Pictures"", ""id"": 15764}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-06-04,25037897.0,191.0,6.8,459,-41962103.0,-0.6263000447761194,Flop,"['Thriller', 'Action', 'Horror']",2007.0
52000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",640,Catch Me If You Can,73.944049,"[{""name"": ""Kemp Company"", ""id"": 367}, {""name"": ""Splendid Pictures"", ""id"": 368}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,352114312.0,141.0,7.7,3795,300114312.0,5.771429076923077,Hit,"['Drama', 'Crime']",
40000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",97630,Zero Dark Thirty,38.306954,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""First Light Production"", ""id"": 20344}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,132820716.0,157.0,6.7,1702,92820716.0,2.3205179,Hit,"['Thriller', 'Drama', 'History']",
52000000.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",9767,The Break-Up,26.251217,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-01-06,204999686.0,106.0,5.6,832,152999686.0,2.9423016538461537,Hit,"['Romance', 'Comedy']",2006.0
52000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",11631,Mamma Mia!,30.780599,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Internationale Filmproduktion Richter"", ""id"": 2655}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Littlestar"", ""id"": 34441}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-03-07,609841637.0,108.0,6.4,1386,557841637.0,10.727723788461539,Hit,"['Comedy', 'Romance']",2008.0
52000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",32856,Valentine's Day,25.41929,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Karz Entertainment"", ""id"": 4194}, {""name"": ""Rice Films"", ""id"": 60018}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-10-02,216485654.0,125.0,5.7,1013,164485654.0,3.163185653846154,Hit,"['Comedy', 'Romance']",2010.0
50000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",6519,The Dukes of Hazzard,15.98212,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Gerber Pictures"", ""id"": 975}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""WV Films III"", ""id"": 12202}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-05-08,110803676.0,104.0,5.1,316,60803676.0,1.21607352,Average,"['Action', 'Adventure', 'Comedy']",2005.0
52000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",8741,The Thin Red Line,40.072583,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""Geisler-Roberdeau"", ""id"": 23660}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,98126565.0,170.0,7.2,771,46126565.0,0.8870493269230769,Average,"['Drama', 'History', 'War']",
52000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",49520,The Change-Up,32.015477,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Big Kid Pictures"", ""id"": 8406}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-05-08,75450437.0,112.0,5.9,736,23450437.0,0.45096994230769233,Average,['Comedy'],2011.0
82000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1850,Man on the Moon,24.444186,"[{""name"": ""Mutual Film Company"", ""id"": 762}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,47434430.0,118.0,6.9,435,-34565570.0,-0.42153134146341464,Flop,"['Comedy', 'Drama', 'Romance']",
52000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",524,Casino,40.06688,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""L\u00e9gende Entreprises"", ""id"": 10898}, {""name"": ""Syalis DA"", ""id"": 11583}, {""name"": ""De Fina-Cappa"", ""id"": 11584}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,116112375.0,178.0,7.8,1307,64112375.0,1.2329302884615385,Average,"['Drama', 'Crime']",
52000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",26389,From Paris with Love,27.916284,"[{""name"": ""Apipoula\u00ef"", ""id"": 1076}, {""name"": ""M6 Films"", ""id"": 1115}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""Grive Productions"", ""id"": 6877}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""M6"", ""id"": 11261}, {""name"": ""W9"", ""id"": 34774}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2010-05-02,52826594.0,92.0,6.1,675,826594.0,0.01589603846153846,Average,"['Action', 'Crime', 'Thriller']",2010.0
51000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",2123,"Me, Myself & Irene",39.001682,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Conundrum Entertainment"", ""id"": 1156}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,149270999.0,116.0,6.1,927,98270999.0,1.9268823333333334,Average,['Comedy'],
51000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9907,Barnyard,10.430832,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Paramount Animation"", ""id"": 24955}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-04-08,72779000.0,90.0,5.3,225,21779000.0,0.4270392156862745,Average,"['Animation', 'Comedy', 'Family']",2006.0
50000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",18239,The Twilight Saga: New Moon,94.815867,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Maverick Films"", ""id"": 4000}, {""name"": ""Imprint Entertainment"", ""id"": 5218}, {""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,709827462.0,130.0,5.6,2436,659827462.0,13.19654924,Hit,"['Adventure', 'Fantasy', 'Drama', 'Romance']",
60000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",808,Shrek,67.298732,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Pacific Data Images (PDI)"", ""id"": 520}, {""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,484409218.0,90.0,7.3,4056,424409218.0,7.073486966666667,Hit,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",
50200000.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",38050,The Adjustment Bureau,26.60772,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Gambit Pictures"", ""id"": 6933}, {""name"": ""Electric Shepherd Productions"", ""id"": 11834}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-03-03,127869379.0,106.0,6.5,1652,77669379.0,1.5471987848605577,Average,"['Science Fiction', 'Thriller', 'Romance']",2011.0
48000000.0,"[{""id"": 12, ""name"": ""Adventure""}]",8367,Robin Hood: Prince of Thieves,28.803729,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,390493908.0,143.0,6.6,909,342493908.0,7.13528975,Hit,['Adventure'],
